Date,Adj Close,Adj Close,Adj Close,Adj Close
2018-01-02,6.036166667938232,9.781009674072266,2.819999933242798,0.6966969966888428
2018-01-03,5.962194442749023,9.741490364074707,2.819999933242798,0.706367015838623
2018-01-04,6.021372318267822,9.800769805908203,2.7899999618530273,0.7100510001182556
2018-01-05,6.036166667938232,9.929206848144531,2.799999952316284,0.7132740020751953
2018-01-08,6.16438627243042,9.879807472229004,2.7899999618530273,0.7514939904212952
2018-01-09,6.129865646362305,9.860047340393066,2.809999942779541,0.7528749704360962
2018-01-10,6.026304244995117,9.860047340393066,2.819999933242798,0.7362980246543884
2018-01-11,6.065755844116211,9.860047340393066,2.809999942779541,0.7395210266113281
2018-01-12,6.080550670623779,9.879807472229004,2.8399999141693115,0.74412602186203
2018-01-15,5.9967145919799805,9.929206848144531,2.880000114440918,0.7731360197067261
2018-01-16,5.9967145919799805,10.02800464630127,2.930000066757202,0.7910940051078796
2018-01-17,5.9572625160217285,9.978606224060059,2.950000047683716,0.7851079702377319
2018-01-18,5.962194442749023,10.02800464630127,2.930000066757202,0.7763590216636658
2018-01-19,6.0558929443359375,10.077404022216797,2.950000047683716,0.8012250065803528
2018-01-22,6.001646041870117,10.274999618530273,2.990000009536743,0.8085920214653015
2018-01-23,6.00657844543457,10.521994590759277,2.990000009536743,0.7975410223007202
2018-01-24,5.93753719329834,10.571393966674805,3.069999933242798,0.7837269902229309
2018-01-25,5.962194442749023,10.620793342590332,3.1500000953674316,0.78050297498703
2018-01-26,5.9819207191467285,10.571393966674805,3.119999885559082,0.7929360270500183
2018-01-29,5.89808464050293,10.373798370361328,3.0899999141693115,0.7855690121650696
2018-01-30,5.774796962738037,10.126803398132324,3.0899999141693115,0.7584009766578674
2018-01-31,5.636714935302734,10.077404022216797,3.059999942779541,0.7528749704360962
2018-02-01,5.705755710601807,10.176201820373535,3.0199999809265137,0.7588610053062439
2018-02-02,5.730413436889648,10.126803398132324,3.049999952316284,0.7505729794502258
2018-02-05,5.760003089904785,10.077404022216797,2.950000047683716,0.7432050108909607
2018-02-06,5.538084030151367,10.02800464630127,2.9000000953674316,0.7206419706344604
2018-02-07,5.587399959564209,10.225601196289062,2.9000000953674316,0.7445859909057617
2018-02-08,5.513427257537842,10.126803398132324,2.940000057220459,0.7137349843978882
2018-02-09,5.409865856170654,10.126803398132324,2.9000000953674316,0.710972011089325
2018-02-12,5.493700981140137,10.02800464630127,2.890000104904175,0.7178789973258972
2018-02-13,5.498632431030273,10.176201820373535,2.890000104904175,0.7188000082969666
2018-02-14,5.538084030151367,10.176201820373535,3.0199999809265137,0.6570960283279419
2018-02-15,5.528221607208252,10.274999618530273,3.0299999713897705,0.6676869988441467
2018-02-16,5.5578107833862305,10.274999618530273,3.049999952316284,0.6686080098152161
2018-02-19,5.6909613609313965,10.472597122192383,2.990000009536743,0.6607800126075745
2018-02-20,5.720550537109375,10.423197746276855,2.990000009536743,0.6722919940948486
2018-02-21,5.6909613609313965,10.521994590759277,2.9600000381469727,0.6686080098152161
2018-02-22,5.666303634643555,10.423197746276855,2.950000047683716,0.6538730263710022
2018-02-23,5.760003089904785,10.472597122192383,2.950000047683716,0.6520310044288635
2018-02-26,5.868495464324951,10.373798370361328,2.930000066757202,0.6446629762649536
2018-02-27,5.814249038696289,10.423197746276855,2.940000057220459,0.6497290134429932
2018-02-28,5.907947540283203,10.373798370361328,2.9200000762939453,0.6649240255355835
2018-03-01,5.819180488586426,10.373798370361328,2.940000057220459,0.6336119771003723
2018-03-02,5.582467555999756,10.3243989944458,2.9100000858306885,0.584801971912384
2018-03-05,5.543015956878662,10.3243989944458,2.9100000858306885,0.5986160039901733
2018-03-06,5.686029434204102,10.274999618530273,2.9100000858306885,0.5921689867973328
2018-03-07,5.888221263885498,10.274999618530273,2.9000000953674316,0.6022999882698059
2018-03-08,5.9819207191467285,10.373798370361328,2.9000000953674316,0.6336119771003723
2018-03-09,5.6515092849731445,10.274999618530273,2.9000000953674316,0.6326910257339478
2018-03-12,5.710687160491943,10.274999618530273,2.9100000858306885,0.6363750100135803
2018-03-13,5.6515092849731445,10.274999618530273,2.9100000858306885,0.63959801197052
2018-03-14,5.676167011260986,10.274999618530273,2.9100000858306885,0.6423609852790833
2018-03-15,5.676167011260986,10.3243989944458,2.880000114440918,0.6409800052642822
2018-03-16,5.607125759124756,10.176201820373535,2.8499999046325684,0.6372960209846497
2018-03-19,5.439454078674316,10.274999618530273,2.880000114440918,0.6170349717140198
2018-03-20,5.493700981140137,10.3243989944458,2.869999885559082,0.6059839725494385
2018-03-21,5.4000020027160645,10.274999618530273,2.880000114440918,0.610588014125824
2018-03-22,5.148495197296143,10.274999618530273,2.880000114440918,0.6128910183906555
2018-03-23,5.044933319091797,10.3243989944458,2.880000114440918,0.6124299764633179
2018-03-26,5.040002346038818,10.225601196289062,2.880000114440918,0.6055229902267456
2018-03-27,5.0942487716674805,10.521994590759277,2.880000114440918,0.6069049835205078
2018-03-28,4.990687370300293,10.571393966674805,2.880000114440918,0.597694993019104
2018-03-29,5.044933319091797,10.373798370361328,2.880000114440918,0.5944719910621643
2018-04-03,5.005481243133545,10.472597122192383,2.880000114440918,0.6096670031547546
2018-04-04,4.923618316650391,10.472597122192383,2.880000114440918,0.5751320123672485
2018-04-05,4.9610981941223145,10.571393966674805,2.880000114440918,0.571448028087616
2018-04-06,4.909810543060303,10.571393966674805,2.890000104904175,0.5700669884681702
2018-04-09,5.128769397735596,10.571393966674805,2.9100000858306885,0.5571730136871338
2018-04-10,5.173152923583984,10.521994590759277,2.930000066757202,0.5548710227012634
2018-04-11,5.109043121337891,10.67019271850586,2.9200000762939453,0.545661985874176
2018-04-12,5.084385871887207,10.719592094421387,2.9200000762939453,0.5622389912605286
2018-04-13,5.084385871887207,10.67019271850586,2.9100000858306885,0.5650010108947754
2018-04-16,5.0893168449401855,10.867788314819336,2.9100000858306885,0.5705270171165466
2018-04-17,5.07945442199707,10.818388938903809,2.9000000953674316,0.5723689794540405
2018-04-18,5.187947750091553,10.768990516662598,2.880000114440918,0.5949320197105408
2018-04-19,5.148495197296143,10.768990516662598,2.9000000953674316,0.5788159966468811
2018-04-20,5.118906021118164,10.67019271850586,2.9200000762939453,0.5852620005607605
2018-04-23,5.616988658905029,10.620793342590332,2.9700000286102295,0.5673040151596069
2018-04-24,5.414796829223633,10.620793342590332,2.9600000381469727,0.562699019908905
2018-04-25,5.395070552825928,10.719592094421387,2.9700000286102295,0.5650010108947754
2018-04-26,5.4197282791137695,10.67019271850586,2.950000047683716,0.5613179802894592
2018-04-27,5.335892200469971,10.620793342590332,2.9600000381469727,0.5590149760246277
2018-04-30,5.404933452606201,10.768990516662598,3.0399999618530273,0.5801969766616821
2018-05-02,5.449317455291748,10.867788314819336,3.069999933242798,0.5838810205459595
2018-05-03,5.631783485412598,10.867788314819336,3.049999952316284,0.587565004825592
2018-05-04,5.666303634643555,10.917187690734863,3.059999942779541,0.6022999882698059
2018-05-07,5.444386005401611,11.658173561096191,3.0799999237060547,0.6151930093765259
2018-05-08,5.439454078674316,11.954567909240723,3.059999942779541,0.6078259944915771
2018-05-09,5.483838081359863,12.053365707397461,3.069999933242798,0.6124299764633179
2018-05-10,5.469043254852295,12.053365707397461,3.059999942779541,0.5912479758262634
2018-05-11,5.572605133056641,11.707572937011719,3.059999942779541,0.5903279781341553
2018-05-14,5.779728412628174,12.003966331481934,2.9800000190734863,0.5797370076179504
2018-05-15,5.71561861038208,12.003966331481934,3.009999990463257,0.5709879994392395
2018-05-16,5.750139236450195,11.905168533325195,3.0,0.5617780089378357
2018-05-17,5.96712589263916,12.053365707397461,3.0,0.5732899904251099
2018-05-18,5.89808464050293,11.954567909240723,3.0899999141693115,0.568684995174408
2018-05-21,5.89808464050293,12.102764129638672,3.119999885559082,0.5705270171165466
2018-05-22,5.917810916900635,12.053365707397461,3.130000114440918,0.5696060061454773
2018-05-23,5.878358840942383,12.053365707397461,3.059999942779541,0.5737500190734863
2018-05-24,5.725481986999512,12.003966331481934,3.0299999713897705,0.5709879994392395
2018-05-25,5.789591312408447,12.053365707397461,2.990000009536743,0.564079999923706
2018-05-28,5.789591312408447,12.003966331481934,3.0199999809265137,0.5603970289230347
2018-05-29,5.764934062957764,11.954567909240723,3.0399999618530273,0.5608569979667664
2018-05-30,5.7846598625183105,11.954567909240723,3.0799999237060547,0.5603970289230347
2018-05-31,5.814249038696289,11.905168533325195,3.069999933242798,0.5433589816093445
2018-06-01,5.868495464324951,12.053365707397461,3.109999895095825,0.5700669884681702
2018-06-04,5.888221263885498,12.003966331481934,3.109999895095825,0.5696060061454773
2018-06-05,5.853701114654541,12.053365707397461,3.0799999237060547,0.5654619932174683
2018-06-06,5.848769664764404,12.053365707397461,3.0799999237060547,0.5645409822463989
2018-06-07,5.789591312408447,12.003966331481934,3.0999999046325684,0.5691459774971008
2018-06-08,5.873427391052246,11.905168533325195,3.0899999141693115,0.5622389912605286
2018-06-11,5.8241119384765625,12.003966331481934,3.059999942779541,0.5778949856758118
2018-06-12,5.799454689025879,12.003966331481934,3.069999933242798,0.5769739747047424
2018-06-13,5.853701114654541,12.102764129638672,3.069999933242798,0.5972350239753723
2018-06-14,5.814249038696289,12.102764129638672,3.069999933242798,0.6073650121688843
2018-06-15,5.789591312408447,12.250961303710938,3.0799999237060547,0.597694993019104
2018-06-18,5.720550537109375,12.250961303710938,3.0299999713897705,0.5999969840049744
2018-06-19,5.607125759124756,12.44855785369873,3.009999990463257,0.6041420102119446
2018-06-20,5.64657735824585,12.942548751831055,3.0199999809265137,0.6082860231399536
2018-06-21,5.567673683166504,12.547355651855469,3.009999990463257,0.6119700074195862
2018-06-22,5.71561861038208,12.349760055541992,3.049999952316284,0.6124299764633179
2018-06-25,5.552879333496094,12.69555377960205,3.059999942779541,0.6092069745063782
2018-06-26,5.528221607208252,12.1521635055542,3.049999952316284,0.6096670031547546
2018-06-27,5.513427257537842,12.300360679626465,3.0399999618530273,0.6078259944915771
2018-06-28,5.330961227416992,12.250961303710938,3.0,0.601839005947113
2018-06-29,5.301372528076172,12.44855785369873,2.9700000286102295,0.6087459921836853
2018-07-02,5.2865777015686035,11.80636978149414,2.9700000286102295,0.6133509874343872
2018-07-03,5.621920108795166,11.36177921295166,2.990000009536743,0.6331520080566406
2018-07-04,5.636714935302734,11.50997543334961,2.990000009536743,0.6791989803314209
2018-07-05,5.779728412628174,11.658173561096191,2.9700000286102295,0.7551770210266113
2018-07-06,5.858632564544678,11.608774185180664,2.9800000190734863,0.8090530037879944
2018-07-09,5.7698655128479,11.608774185180664,2.9800000190734863,0.781885027885437
2018-07-10,5.819180488586426,11.50997543334961,2.9800000190734863,0.827010989189148
2018-07-11,5.8832902908325195,11.559374809265137,2.9800000190734863,0.7841870188713074
2018-07-12,5.853701114654541,11.658173561096191,2.9800000190734863,0.7183390259742737
2018-07-13,5.868495464324951,11.80636978149414,2.9600000381469727,0.7409030199050903
2018-07-16,5.972057342529297,11.707572937011719,2.9700000286102295,0.7514939904212952
2018-07-17,5.93753719329834,11.608774185180664,2.9800000190734863,0.7657679915428162
2018-07-18,5.96712589263916,11.50997543334961,2.940000057220459,0.8012250065803528
2018-07-19,5.96712589263916,11.460577011108398,2.940000057220459,0.8076710104942322
2018-07-20,6.100276470184326,11.559374809265137,2.950000047683716,0.816881000995636
2018-07-23,6.080550670623779,11.608774185180664,2.930000066757202,0.818261981010437
2018-07-24,6.238358497619629,11.608774185180664,2.940000057220459,0.8122760057449341
2018-07-25,6.193975448608398,11.658173561096191,2.940000057220459,0.7786610126495361
2018-07-26,6.174249172210693,11.608774185180664,2.9600000381469727,0.7975410223007202
2018-07-27,6.159454822540283,11.658173561096191,2.990000009536743,0.8053690195083618
2018-07-30,6.213701248168945,11.608774185180664,3.009999990463257,0.8122760057449341
2018-07-31,6.0953450202941895,11.559374809265137,3.0,0.8049089908599854
2018-08-01,6.139728546142578,11.50997543334961,2.9800000190734863,0.8044480085372925
2018-08-02,6.144659996032715,11.608774185180664,2.9800000190734863,0.7851079702377319
2018-08-03,6.1150712966918945,11.75697135925293,3.0,0.7993829846382141
2018-08-06,6.16438627243042,11.80636978149414,3.0299999713897705,0.7846480011940002
2018-08-07,6.120002746582031,11.855769157409668,3.0,0.7938569784164429
2018-08-08,6.070687770843506,11.855769157409668,2.990000009536743,0.8067499995231628
2018-08-09,6.144659996032715,11.855769157409668,2.990000009536743,0.7929360270500183
2018-08-10,6.050961971282959,11.707572937011719,2.9600000381469727,0.7814239859580994
2018-08-13,6.041098117828369,11.75697135925293,2.9700000286102295,0.7735959887504578
2018-08-14,5.972057342529297,11.80636978149414,2.930000066757202,0.7915549874305725
2018-08-15,5.888221263885498,12.102764129638672,2.940000057220459,
2018-08-16,5.91287899017334,11.707572937011719,2.930000066757202,0.7984619736671448
2018-08-17,5.927673816680908,11.75697135925293,2.940000057220459,0.8090530037879944
2018-08-20,5.917810916900635,12.003966331481934,2.9100000858306885,0.808131992816925
2018-08-21,5.962194442749023,12.102764129638672,2.940000057220459,0.8228669762611389
2018-08-22,5.917810916900635,12.102764129638672,2.9200000762939453,0.8412860035896301
2018-08-23,5.976988792419434,12.250961303710938,2.9100000858306885,0.9025290012359619
2018-08-24,6.1150712966918945,12.300360679626465,2.9000000953674316,0.9430509805679321
2018-08-27,6.36164665222168,12.349760055541992,2.9000000953674316,1.0977699756622314
2018-08-28,6.534249305725098,12.547355651855469,2.890000104904175,0.9992290139198303
2018-08-29,6.6526055335998535,12.547355651855469,2.9000000953674316,1.086719036102295
2018-08-30,6.642743110656738,12.497956275939941,2.9000000953674316,1.086719036102295
2018-08-31,6.795619487762451,12.646154403686523,2.890000104904175,1.1290819644927979
2018-09-03,6.563838481903076,12.497956275939941,2.890000104904175,1.1309239864349365
2018-09-04,6.504660129547119,12.497956275939941,2.880000114440918,1.1290819644927979
2018-09-05,6.440550804138184,12.497956275939941,2.869999885559082,1.1944700479507446
2018-09-06,6.4800028800964355,12.497956275939941,2.880000114440918,1.2368329763412476
2018-09-07,6.440550804138184,12.300360679626465,2.8499999046325684,1.2976160049438477
2018-09-10,6.58849573135376,12.39915943145752,2.8399999141693115,1.40168297290802
