Date,Low,Low,Low,Low
2018-01-02,6.010000228881836,9.800000190734863,2.799999952316284,0.6943950057029724
2018-01-03,6.03000020980835,9.699999809265137,2.799999952316284,0.6971579790115356
2018-01-04,5.985000133514404,9.800000190734863,2.759999990463257,0.7059069871902466
2018-01-05,6.065000057220459,9.800000190734863,2.7699999809265137,0.7100510001182556
2018-01-08,6.110000133514404,9.819999694824219,2.7899999618530273,0.7077479958534241
2018-01-09,6.15500020980835,9.819999694824219,2.7899999618530273,0.7459679841995239
2018-01-10,6.065000057220459,9.84000015258789,2.799999952316284,0.7321540117263794
2018-01-11,6.039999961853027,9.84000015258789,2.7699999809265137,0.7312330007553101
2018-01-12,6.105000019073486,9.979999542236328,2.759999990463257,0.7339950203895569
2018-01-15,6.045000076293945,9.899999618530273,2.819999933242798,0.7367579936981201
2018-01-16,6.039999961853027,9.899999618530273,2.869999885559082,0.7768200039863586
2018-01-17,5.989999771118164,9.84000015258789,2.9200000762939453,0.779121994972229
2018-01-18,6.0,9.899999618530273,2.9000000953674316,0.7694519758224487
2018-01-19,6.054999828338623,10.0,2.9100000858306885,0.7712939977645874
2018-01-22,6.079999923706055,10.199999809265137,2.950000047683716,0.792015016078949
2018-01-23,5.989999771118164,10.399999618530273,2.9600000381469727,0.7938569784164429
2018-01-24,6.005000114440918,10.5,2.9700000286102295,0.7837269902229309
2018-01-25,5.989999771118164,10.600000381469727,3.059999942779541,0.7754380106925964
2018-01-26,6.019999980926514,10.550000190734863,3.0999999046325684,0.7809640169143677
2018-01-29,5.925000190734863,10.399999618530273,2.9700000286102295,0.7841870188713074
2018-01-30,5.829999923706055,10.199999809265137,3.049999952316284,0.750111997127533
2018-01-31,5.650000095367432,10.0,3.0199999809265137,0.7487310171127319
2018-02-01,5.735000133514404,10.100000381469727,3.0199999809265137,0.7533349990844727
2018-02-02,5.730000019073486,10.100000381469727,3.0199999809265137,0.7459679841995239
2018-02-05,5.715000152587891,10.050000190734863,2.890000104904175,0.7303119897842407
2018-02-06,5.46999979019165,10.0,2.8499999046325684,0.7040650248527527
2018-02-07,5.605000019073486,10.149999618530273,2.890000104904175,0.7238649725914001
2018-02-08,5.550000190734863,10.149999618530273,2.9100000858306885,0.7128139734268188
2018-02-09,5.425000190734863,10.050000190734863,2.880000114440918,0.6994600296020508
2018-02-12,5.545000076293945,10.100000381469727,2.8499999046325684,0.715116024017334
2018-02-13,5.559999942779541,10.199999809265137,2.880000114440918,0.7155770063400269
2018-02-14,5.565000057220459,10.199999809265137,2.880000114440918,0.6497290134429932
2018-02-15,5.565000057220459,10.300000190734863,3.0199999809265137,0.6515709757804871
2018-02-16,5.570000171661377,10.300000190734863,3.0199999809265137,0.6649240255355835
2018-02-19,5.679999828338623,10.449999809265137,2.9600000381469727,0.6561750173568726
2018-02-20,5.75,10.5,2.9600000381469727,0.660319983959198
2018-02-21,5.675000190734863,10.5,2.940000057220459,0.6630820035934448
2018-02-22,5.619999885559082,10.550000190734863,2.940000057220459,0.6492679715156555
2018-02-23,5.71999979019165,10.5,2.940000057220459,0.6419010162353516
2018-02-26,5.860000133514404,10.300000190734863,2.930000066757202,0.6432819962501526
2018-02-27,5.78000020980835,10.449999809265137,2.9100000858306885,0.635453999042511
2018-02-28,5.84499979019165,10.5,2.9200000762939453,0.6451240181922913
2018-03-01,5.715000152587891,10.350000381469727,2.9100000858306885,0.6336119771003723
2018-03-02,5.619999885559082,10.399999618530273,2.890000104904175,0.5792760252952576
2018-03-05,5.59499979019165,10.350000381469727,2.890000104904175,0.5894070267677307
2018-03-06,5.639999866485596,10.300000190734863,2.9100000858306885,0.5838810205459595
2018-03-07,5.715000152587891,10.149999618530273,2.9000000953674316,0.5843409895896912
2018-03-08,5.840000152587891,10.199999809265137,2.890000104904175,0.6308490037918091
2018-03-09,5.644999980926514,10.25,2.890000104904175,0.6193370223045349
2018-03-12,5.644999980926514,10.25,2.8499999046325684,0.6322309970855713
2018-03-13,5.699999809265137,10.300000190734863,2.890000104904175,0.6299279928207397
2018-03-14,5.710000038146973,10.25,2.9000000953674316,0.631309986114502
2018-03-15,5.735000133514404,10.300000190734863,2.880000114440918,0.6349939703941345
2018-03-16,5.565000057220459,10.25,2.799999952316284,0.631309986114502
2018-03-19,5.414999961853027,10.25,2.8499999046325684,0.6115090250968933
2018-03-20,5.449999809265137,10.25,2.859999895095825,0.5986160039901733
2018-03-21,5.46999979019165,10.300000190734863,2.859999895095825,0.6032209992408752
2018-03-22,5.195000171661377,10.300000190734863,2.869999885559082,0.6046019792556763
2018-03-23,5.050000190734863,10.199999809265137,2.8399999141693115,0.5958529710769653
2018-03-26,5.079999923706055,10.300000190734863,2.859999895095825,0.600458025932312
2018-03-27,5.079999923706055,10.399999618530273,2.8399999141693115,0.6027600169181824
2018-03-28,5.0,10.5,2.8499999046325684,0.5843409895896912
2018-03-29,5.005000114440918,10.5,2.8499999046325684,0.5871040225028992
2018-04-03,4.935999870300293,10.550000190734863,2.859999895095825,0.5930899977684021
2018-04-04,4.9039998054504395,10.550000190734863,2.869999885559082,0.5617780089378357
2018-04-05,5.0,10.649999618530273,2.869999885559082,0.5696060061454773
2018-04-06,4.958000183105469,10.699999809265137,2.869999885559082,0.5645409822463989
2018-04-09,5.085000038146973,10.600000381469727,2.890000104904175,0.5539500117301941
2018-04-10,5.125,10.649999618530273,2.9200000762939453,0.5530290007591248
2018-04-11,5.130000114440918,10.649999618530273,2.880000114440918,0.5433589816093445
2018-04-12,5.110000133514404,10.649999618530273,2.880000114440918,0.5452010035514832
2018-04-13,5.150000095367432,10.699999809265137,2.880000114440918,0.5622389912605286
2018-04-16,5.059999942779541,10.699999809265137,2.9000000953674316,0.5663830041885376
2018-04-17,5.130000114440918,10.800000190734863,2.880000114440918,0.5700669884681702
2018-04-18,5.159999847412109,10.800000190734863,2.8499999046325684,0.572829008102417
2018-04-19,5.21999979019165,10.75,2.869999885559082,0.5778949856758118
2018-04-20,5.170000076293945,10.75,2.880000114440918,0.5792760252952576
2018-04-23,5.360000133514404,10.699999809265137,2.950000047683716,0.559935986995697
2018-04-24,5.420000076293945,10.699999809265137,2.950000047683716,0.5622389912605286
2018-04-25,5.40500020980835,10.649999618530273,2.940000057220459,0.5617780089378357
2018-04-26,5.375,10.75,2.940000057220459,0.5594760179519653
2018-04-27,5.385000228881836,10.649999618530273,2.940000057220459,0.554410994052887
2018-04-30,5.380000114440918,10.600000381469727,3.0,0.5783550143241882
2018-05-02,5.429999828338623,10.699999809265137,3.0299999713897705,0.5824990272521973
2018-05-03,5.494999885559082,10.949999809265137,3.0399999618530273,0.5838810205459595
2018-05-04,5.690000057220459,10.949999809265137,3.0399999618530273,0.587565004825592
2018-05-07,5.494999885559082,11.100000381469727,3.049999952316284,0.6142719984054565
2018-05-08,5.514999866485596,11.649999618530273,3.049999952316284,0.6009179949760437
2018-05-09,5.525000095367432,12.050000190734863,3.0299999713897705,0.6059839725494385
2018-05-10,5.525000095367432,12.100000381469727,3.0399999618530273,0.5912479758262634
2018-05-11,5.559999942779541,11.5,3.009999990463257,0.5894070267677307
2018-05-14,5.769999980926514,11.949999809265137,2.9600000381469727,0.5774340033531189
2018-05-15,5.724999904632568,12.0,2.9600000381469727,0.564079999923706
2018-05-16,5.795000076293945,11.850000381469727,2.990000009536743,0.5613179802894592
2018-05-17,5.809999942779541,12.100000381469727,2.950000047683716,0.5553309917449951
2018-05-18,5.940000057220459,12.050000190734863,3.0199999809265137,0.5622389912605286
2018-05-21,5.980000019073486,12.0,3.0999999046325684,0.5617780089378357
2018-05-22,5.900000095367432,12.100000381469727,3.069999933242798,0.5636199712753296
2018-05-23,5.934999942779541,12.050000190734863,3.059999942779541,0.5622389912605286
2018-05-24,5.764999866485596,12.100000381469727,3.009999990463257,0.5673040151596069
2018-05-25,5.78000020980835,12.149999618530273,2.9800000190734863,0.558555006980896
2018-05-28,5.835000038146973,12.0,2.9800000190734863,0.5525689721107483
2018-05-29,5.710000038146973,12.100000381469727,3.009999990463257,0.5465819835662842
2018-05-30,5.800000190734863,12.0,3.069999933242798,0.5516480207443237
2018-05-31,5.835000038146973,12.0,3.059999942779541,0.5433589816093445
2018-06-01,5.855000019073486,12.100000381469727,3.049999952316284,0.5511869788169861
2018-06-04,5.860000133514404,12.100000381469727,3.069999933242798,0.5682250261306763
2018-06-05,5.920000076293945,12.100000381469727,3.0799999237060547,0.5631600022315979
2018-06-06,5.880000114440918,12.149999618530273,3.0799999237060547,0.555791974067688
2018-06-07,5.869999885559082,12.149999618530273,3.0799999237060547,0.5608569979667664
2018-06-08,5.800000190734863,12.0,3.0899999141693115,0.5534899830818176
2018-06-11,5.880000114440918,12.100000381469727,3.059999942779541,0.5682250261306763
2018-06-12,5.820000171661377,12.0,3.059999942779541,0.5742110013961792
2018-06-13,5.869999885559082,12.0,3.059999942779541,0.5737500190734863
2018-06-14,5.889999866485596,12.149999618530273,3.049999952316284,0.5755919814109802
2018-06-15,5.869999885559082,12.300000190734863,3.049999952316284,0.597694993019104
2018-06-18,5.699999809265137,12.199999809265137,3.0299999713897705,0.5903279781341553
2018-06-19,5.670000076293945,12.300000190734863,3.009999990463257,0.5949320197105408
2018-06-20,5.699999809265137,12.649999618530273,3.0199999809265137,0.6073650121688843
2018-06-21,5.619999885559082,12.600000381469727,3.009999990463257,0.6032209992408752
2018-06-22,5.619999885559082,12.199999809265137,3.0,0.6078259944915771
2018-06-25,5.610000133514404,12.5,3.0,0.6050630211830139
2018-06-26,5.570000171661377,12.300000190734863,3.0399999618530273,0.6041420102119446
2018-06-27,5.454999923706055,12.300000190734863,3.0,0.5986160039901733
2018-06-28,5.369999885559082,12.25,3.0,0.5999969840049744
2018-06-29,5.349999904632568,12.399999618530273,2.930000066757202,0.5999969840049744
2018-07-02,5.329999923706055,11.899999618530273,2.9700000286102295,0.6013789772987366
2018-07-03,5.400000095367432,11.350000381469727,2.9800000190734863,0.6115090250968933
2018-07-04,5.599999904632568,11.550000190734863,2.9800000190734863,0.6478869915008545
2018-07-05,5.699999809265137,11.600000381469727,2.9600000381469727,0.6957759857177734
2018-07-06,5.864999771118164,11.600000381469727,2.9700000286102295,0.7722150087356567
2018-07-09,5.829999923706055,11.600000381469727,2.950000047683716,0.7570189833641052
2018-07-10,5.815000057220459,11.649999618530273,2.9700000286102295,0.7643870115280151
2018-07-11,5.914999961853027,11.300000190734863,2.9700000286102295,0.7699120044708252
2018-07-12,5.889999866485596,11.600000381469727,2.9700000286102295,0.7013019919395447
2018-07-13,5.855000019073486,11.75,2.930000066757202,0.7091299891471863
2018-07-16,6.0,11.75,2.950000047683716,0.741362988948822
2018-07-17,6.0,11.75,2.940000057220459,0.7243260145187378
2018-07-18,6.019999980926514,11.300000190734863,2.930000066757202,0.7547169923782349
2018-07-19,6.050000190734863,11.399999618530273,2.940000057220459,0.7883309721946716
2018-07-20,6.039999961853027,11.550000190734863,2.930000066757202,0.792015016078949
2018-07-23,6.125,11.600000381469727,2.9200000762939453,0.8076710104942322
2018-07-24,6.175000190734863,11.600000381469727,2.9200000762939453,0.8076710104942322
2018-07-25,6.230000019073486,11.649999618530273,2.9100000858306885,0.7717540264129639
2018-07-26,6.210000038146973,11.649999618530273,2.940000057220459,0.781885027885437
2018-07-27,6.224999904632568,11.75,2.9600000381469727,0.7915549874305725
2018-07-30,6.239999771118164,11.75,2.9800000190734863,0.7989220023155212
2018-07-31,6.15500020980835,11.649999618530273,2.990000009536743,0.7966200113296509
2018-08-01,5.980000019073486,11.649999618530273,2.9700000286102295,0.7998430132865906
2018-08-02,6.079999923706055,11.699999809265137,2.950000047683716,0.7782009840011597
2018-08-03,6.159999847412109,11.75,2.9600000381469727,0.7828059792518616
2018-08-06,6.199999809265137,11.75,3.009999990463257,0.7828059792518616
2018-08-07,6.184999942779541,11.800000190734863,2.9800000190734863,0.7855690121650696
2018-08-08,6.079999923706055,11.850000381469727,2.9700000286102295,0.792015016078949
2018-08-09,6.164999961853027,11.649999618530273,2.9700000286102295,0.7929360270500183
2018-08-10,6.114999771118164,11.800000190734863,2.940000057220459,0.7754380106925964
2018-08-13,6.090000152587891,11.800000190734863,2.950000047683716,0.7602429986000061
2018-08-14,6.050000190734863,11.899999618530273,2.9100000858306885,0.7703729867935181
2018-08-15,5.965000152587891,12.100000381469727,2.940000057220459,
2018-08-16,5.934999942779541,11.850000381469727,2.9200000762939453,0.7837269902229309
2018-08-17,5.949999809265137,11.850000381469727,2.9100000858306885,0.789251983165741
2018-08-20,5.954999923706055,11.850000381469727,2.9000000953674316,0.7869499921798706
2018-08-21,5.949999809265137,12.0,2.880000114440918,0.8072109818458557
2018-08-22,5.949999809265137,12.0,2.880000114440918,0.8187230229377747
2018-08-23,5.980000019073486,12.100000381469727,2.880000114440918,0.8435879945755005
2018-08-24,6.079999923706055,12.350000381469727,2.880000114440918,0.8956220149993896
2018-08-27,6.260000228881836,12.399999618530273,2.880000114440918,0.9541019797325134
2018-08-28,6.46999979019165,12.550000190734863,2.869999885559082,0.9854140281677246
2018-08-29,6.650000095367432,12.550000190734863,2.880000114440918,0.9890980124473572
2018-08-30,6.684999942779541,12.5,2.890000104904175,1.044355034828186
2018-08-31,6.71999979019165,12.649999618530273,2.869999885559082,1.0830349922180176
2018-09-03,6.605000019073486,12.600000381469727,2.7100000381469727,1.074746012687683
2018-09-04,6.550000190734863,12.600000381469727,2.859999895095825,1.106058955192566
2018-09-05,6.505000114440918,12.649999618530273,2.8499999046325684,1.1161890029907227
2018-09-06,6.5,12.5,2.859999895095825,1.1917070150375366
2018-09-07,6.494999885559082,12.449999809265137,2.8299999237060547,1.2313079833984375
2018-09-10,6.510000228881836,12.449999809265137,2.799999952316284,1.293010950088501
2018-09-11,6.485000133514404,12.550000190734863,2.809999942779541,1.270907998085022
2018-09-12,6.545000076293945,12.550000190734863,2.7699999809265137,1.2755130529403687
2018-09-13,6.635000228881836,12.550000190734863,2.700000047683716,1.3326120376586914
2018-09-14,6.735000133514404,12.699999809265137,2.5799999237060547,1.323403000831604
2018-09-17,7.065000057220459,12.800000190734863,2.559999942779541,1.407209038734436
2018-09-18,7.269999980926514,12.75,2.609999895095825,1.4108929634094238
2018-09-19,7.224999904632568,12.75,2.630000114440918,1.4569400548934937
2018-09-20,7.230000019073486,12.75,2.6700000762939453,1.4560190439224243
2018-09-21,7.289999961853027,12.699999809265137,2.609999895095825,1.3473470211029053
2018-09-24,7.224999904632568,12.550000190734863,2.609999895095825,1.4026039838790894
2018-09-25,7.46999979019165,12.649999618530273,2.630000114440918,1.3722130060195923
2018-09-26,7.559999942779541,12.649999618530273,2.6500000953674316,1.3768179416656494
2018-09-27,7.71999979019165,12.5,2.640000104904175,1.374055027961731
2018-09-28,7.565000057220459,12.5,2.6500000953674316,1.3105089664459229
2018-10-01,7.820000171661377,12.550000190734863,2.700000047683716,1.331691026687622
2018-10-02,7.804999828338623,12.550000190734863,2.700000047683716,1.2276240587234497
2018-10-03,,12.600000381469727,2.6700000762939453,1.2248610258102417
2018-10-04,7.965000152587891,12.649999618530273,2.609999895095825,1.172366976737976
2018-10-05,7.820000171661377,12.600000381469727,2.640000104904175,1.091323971748352
2018-10-08,7.840000152587891,12.75,2.619999885559082,1.0222519636154175
2018-10-09,7.849999904632568,12.600000381469727,2.640000104904175,1.0277780294418335
2018-10-10,7.599999904632568,12.699999809265137,2.700000047683716,0.9854140281677246
2018-10-11,7.40500020980835,12.550000190734863,2.609999895095825,0.9412090182304382
2018-10-12,7.599999904632568,12.550000190734863,2.5999999046325684,0.9301580190658569
2018-10-15,7.695000171661377,12.600000381469727,2.5999999046325684,0.9531810283660889
2018-10-16,7.934999942779541,12.550000190734863,2.640000104904175,0.9890980124473572
2018-10-17,8.375,12.550000190734863,2.6500000953674316,0.9669950008392334
2018-10-18,8.6850004196167,12.649999618530273,2.6700000762939453,0.9412090182304382
2018-10-19,8.975000381469727,12.600000381469727,2.640000104904175,0.8919379711151123
2018-10-22,8.869999885559082,12.600000381469727,2.6600000858306885,0.9034500122070312
2018-10-23,8.970000267028809,12.600000381469727,2.5999999046325684,0.9071339964866638
2018-10-24,8.944999694824219,12.75,2.609999895095825,0.8532580137252808
2018-10-25,8.899999618530273,12.75,2.630000114440918,0.821025013923645
2018-10-26,9.015000343322754,12.699999809265137,2.630000114440918,0.8224070072174072
2018-10-29,9.045000076293945,12.899999618530273,2.609999895095825,0.8481929898262024
2018-10-30,9.265000343322754,13.100000381469727,2.700000047683716,0.845890998840332
2018-10-31,9.380000114440918,13.050000190734863,2.6700000762939453,0.8564820289611816
2018-11-01,9.5600004196167,13.149999618530273,2.7300000190734863,0.8583239912986755
2018-11-02,9.5600004196167,13.0,2.700000047683716,0.8753610253334045
2018-11-05,9.739999771118164,13.0,2.7799999713897705,0.9310780167579651
2018-11-06,9.859999656677246,13.050000190734863,2.809999942779541,0.9955450296401978
2018-11-07,9.869999885559082,13.350000381469727,2.809999942779541,1.0590900182724
2018-11-08,9.925000190734863,13.699999809265137,2.799999952316284,1.0130430459976196
2018-11-09,9.904999732971191,13.850000381469727,2.809999942779541,1.013964056968689
2018-11-12,9.765000343322754,14.050000190734863,2.799999952316284,0.9946240186691284
2018-11-13,9.779999732971191,14.100000381469727,2.8399999141693115,0.9439719915390015
2018-11-14,9.364999771118164,14.100000381469727,2.819999933242798,0.9541019797325134
2018-11-15,9.354999542236328,14.100000381469727,2.819999933242798,0.9743630290031433
2018-11-16,9.380000114440918,14.199999809265137,2.799999952316284,0.9817309975624084
2018-11-19,8.90999984741211,14.25,2.819999933242798,0.9614700078964233
2018-11-20,8.649999618530273,13.699999809265137,2.75,0.8933200240135193
2018-11-21,8.704999923706055,14.300000190734863,2.75,0.9025290012359619
2018-11-22,8.635000228881836,14.350000381469727,2.799999952316284,0.9402880072593689
2018-11-23,8.34000015258789,14.149999618530273,2.7699999809265137,0.9937030076980591
2018-11-26,8.510000228881836,14.050000190734863,2.759999990463257,1.041592001914978
2018-11-27,8.40999984741211,14.300000190734863,2.740000009536743,1.0498809814453125
2018-11-28,8.489999771118164,14.449999809265137,2.7200000286102295,1.0240939855575562
2018-11-29,8.484999656677246,14.050000190734863,2.690000057220459,1.0038330554962158
2018-11-30,8.295000076293945,14.100000381469727,2.7300000190734863,0.9872559905052185
2018-12-03,8.305000305175781,14.399999618530273,2.759999990463257,1.0194900035858154
2018-12-04,8.244999885559082,14.5,2.75,1.0047539472579956
2018-12-05,7.994999885559082,14.300000190734863,2.7200000286102295,0.9955450296401978
2018-12-06,7.90500020980835,14.5,2.6500000953674316,1.0609320402145386
2018-12-07,7.909999847412109,14.649999618530273,2.700000047683716,1.1042170524597168
2018-12-10,7.715000152587891,14.649999618530273,2.7100000381469727,1.114346981048584
2018-12-11,7.724999904632568,14.649999618530273,2.680000066757202,1.091323971748352
2018-12-12,7.920000076293945,14.699999809265137,2.7300000190734863,1.081192970275879
2018-12-13,7.920000076293945,14.800000190734863,2.7899999618530273,1.0609320402145386
2018-12-14,7.78000020980835,14.5,2.75,1.0452760457992554
2018-12-17,7.775000095367432,14.5,2.799999952316284,1.03882896900177
2018-12-18,7.769999980926514,14.550000190734863,2.7799999713897705,1.0222519636154175
2018-12-19,8.0,14.649999618530273,2.759999990463257,1.0268570184707642
2018-12-20,7.864999771118164,14.050000190734863,2.75,0.9881770014762878
