Date,High,High,High,High
2019-05-06,8.354999542236328,25.100000381469727,2.9800000190734863,1.1415150165557861
2019-05-07,8.625,24.700000762939453,2.9700000286102295,1.1788140535354614
2019-05-08,8.755000114440918,25.200000762939453,2.9700000286102295,1.1765110492706299
2019-05-09,8.835000038146973,19.899999618530273,2.9600000381469727,1.2045999765396118
2019-05-10,8.96500015258789,19.200000762939453,2.940000057220459,1.2018369436264038
2019-05-13,8.895000457763672,19.350000381469727,3.0199999809265137,1.1792739629745483
2019-05-14,8.664999961853027,18.299999237060547,3.0,1.192628026008606
2019-05-15,8.774999618530273,18.100000381469727,3.0,1.220255970954895
2019-05-16,8.779999732971191,18.049999237060547,3.0399999618530273,1.2570940256118774
2019-05-17,8.760000228881836,17.549999237060547,3.049999952316284,1.2856440544128418
2019-05-20,8.970000267028809,17.100000381469727,3.069999933242798,1.3022209405899048
2019-05-21,9.010000228881836,16.799999237060547,3.059999942779541,1.292551040649414
2019-05-22,9.489999771118164,17.600000381469727,3.059999942779541,1.3441239595413208
2019-05-23,9.244999885559082,17.399999618530273,3.059999942779541,1.3952369689941406
2019-05-24,9.15999984741211,17.200000762939453,3.059999942779541,1.3542540073394775
2019-05-27,9.140000343322754,17.149999618530273,3.0299999713897705,1.353793978691101
2019-05-28,9.079999923706055,17.100000381469727,3.0299999713897705,1.3547149896621704
2019-05-29,9.0600004196167,17.100000381469727,3.0299999713897705,1.346426010131836
2019-05-30,8.744999885559082,17.149999618530273,3.0999999046325684,1.3478080034255981
2019-05-31,8.574999809265137,17.049999237060547,3.069999933242798,1.4108929634094238
2019-06-03,8.640000343322754,16.899999618530273,3.119999885559082,1.4136559963226318
2019-06-04,8.704999923706055,16.549999237060547,3.119999885559082,1.4136559963226318
2019-06-05,8.760000228881836,16.700000762939453,3.140000104904175,1.4620050191879272
2019-06-06,8.71500015258789,16.75,3.140000104904175,1.459702968597412
2019-06-07,8.75,17.200000762939453,3.130000114440918,1.510354995727539
2019-06-10,,17.200000762939453,3.119999885559082,1.5006849765777588
2019-06-11,8.470000267028809,17.149999618530273,3.119999885559082,1.4919359683990479
2019-06-12,8.670000076293945,17.25,3.119999885559082,1.5168019533157349
2019-06-13,8.670000076293945,17.25,3.2200000286102295,1.4946990013122559
2019-06-14,8.489999771118164,17.149999618530273,3.2300000190734863,1.4993040561676025
2019-06-17,8.425000190734863,17.200000762939453,3.25,1.443585991859436
2019-06-18,8.5600004196167,17.200000762939453,3.25,1.407209038734436
2019-06-19,8.475000381469727,17.149999618530273,3.259999990463257,1.402143955230713
2019-06-20,8.614999771118164,17.149999618530273,3.359999895095825,1.407209038734436
2019-06-21,8.630000114440918,17.149999618530273,3.3499999046325684,1.3915530443191528
2019-06-24,8.585000038146973,17.899999618530273,3.3499999046325684,1.3938549757003784
2019-06-25,8.510000228881836,17.649999618530273,3.299999952316284,1.3897110223770142
2019-06-26,8.414999961853027,17.549999237060547,3.259999990463257,1.3689899444580078
2019-06-27,8.34000015258789,17.899999618530273,3.2899999618530273,1.3758970499038696
2019-06-28,8.404999732971191,18.549999237060547,3.299999952316284,1.3611609935760498
2019-07-01,8.625,18.850000381469727,3.299999952316284,1.3837250471115112
2019-07-02,8.649999618530273,18.700000762939453,3.299999952316284,1.4026039838790894
2019-07-03,8.875,18.450000762939453,3.299999952316284,1.4090509414672852
2019-07-04,8.9399995803833,18.649999618530273,3.299999952316284,1.4003020524978638
2019-07-05,8.975000381469727,18.600000381469727,3.3499999046325684,1.4012229442596436
2019-07-08,8.989999771118164,18.600000381469727,3.3499999046325684,1.4583220481872559
2019-07-09,8.869999885559082,18.549999237060547,3.3499999046325684,1.440822958946228
2019-07-10,8.854999542236328,18.649999618530273,3.359999895095825,1.4118139743804932
2019-07-11,8.920000076293945,18.649999618530273,3.359999895095825,1.4224050045013428
2019-07-12,9.109999656677246,18.75,3.369999885559082,1.4767400026321411
2019-07-15,9.279999732971191,18.350000381469727,3.380000114440918,1.4910149574279785
2019-07-16,9.274999618530273,18.200000762939453,3.3499999046325684,1.4716750383377075
2019-07-17,9.194999694824219,18.100000381469727,3.3399999141693115,1.455098032951355
2019-07-18,9.079999923706055,18.200000762939453,3.3399999141693115,1.4302330017089844
2019-07-19,9.079999923706055,18.299999237060547,3.3399999141693115,1.4154969453811646
2019-07-22,9.109999656677246,18.100000381469727,3.3499999046325684,1.4012229442596436
2019-07-23,9.180000305175781,18.100000381469727,3.3399999141693115,1.4394420385360718
2019-07-24,9.164999961853027,18.0,3.359999895095825,1.4643080234527588
2019-07-25,9.175000190734863,17.899999618530273,3.3399999141693115,1.4587819576263428
2019-07-26,9.274999618530273,17.700000762939453,3.3299999237060547,1.4403630495071411
2019-07-29,9.260000228881836,17.75,3.3299999237060547,1.4537169933319092
2019-07-30,9.135000228881836,17.5,3.2799999713897705,1.4214839935302734
2019-07-31,9.114999771118164,17.600000381469727,3.25,1.4260879755020142
2019-08-01,9.119999885559082,17.549999237060547,3.25,1.434836983680725
2019-08-02,9.104999542236328,17.450000762939453,3.200000047683716,1.4329949617385864
2019-08-05,9.135000228881836,17.149999618530273,3.2200000286102295,1.4081300497055054
2019-08-06,9.470000267028809,17.149999618530273,3.240000009536743,1.4141160249710083
2019-08-07,9.670000076293945,17.200000762939453,3.25,1.4039859771728516
2019-08-08,9.65999984741211,17.200000762939453,3.240000009536743,1.440822958946228
2019-08-09,9.699999809265137,17.200000762939453,3.2300000190734863,1.415958046913147
2019-08-12,9.8100004196167,17.600000381469727,3.25,1.4049060344696045
2019-08-13,9.8149995803833,17.899999618530273,3.25,1.3864879608154297
2019-08-14,9.505000114440918,17.950000762939453,3.2200000286102295,1.3832639455795288
2019-08-15,9.46500015258789,17.75,3.2200000286102295,
2019-08-16,9.380000114440918,17.5,3.369999885559082,1.3533329963684082
2019-08-19,9.75,17.799999237060547,3.390000104904175,1.3772779703140259
2019-08-20,9.675000190734863,18.200000762939453,3.4000000953674316,1.4472700357437134
2019-08-21,9.725000381469727,18.149999618530273,3.4000000953674316,1.4569400548934937
2019-08-22,9.739999771118164,18.049999237060547,3.4000000953674316,1.4679909944534302
2019-08-23,9.90999984741211,18.299999237060547,3.4000000953674316,1.4818060398101807
2019-08-26,9.84000015258789,18.450000762939453,3.4000000953674316,1.4735169410705566
2019-08-27,9.75,18.350000381469727,3.4000000953674316,1.4145760536193848
2019-08-28,9.6899995803833,18.700000762939453,3.390000104904175,1.382343053817749
2019-08-29,9.84000015258789,19.200000762939453,3.369999885559082,1.3814220428466797
2019-08-30,9.954999923706055,18.950000762939453,3.3499999046325684,1.3800410032272339
2019-09-02,9.640000343322754,18.700000762939453,3.3499999046325684,1.3754359483718872
2019-09-03,9.319999694824219,18.5,3.309999942779541,1.368069052696228
2019-09-04,9.475000381469727,18.649999618530273,3.3399999141693115,1.3542540073394775
2019-09-05,9.364999771118164,18.5,3.319999933242798,1.3367559909820557
2019-09-06,9.289999961853027,18.450000762939453,3.3499999046325684,1.337677001953125
2019-09-09,9.359999656677246,18.5,3.3499999046325684,1.36530601978302
2019-09-10,9.279999732971191,18.299999237060547,3.359999895095825,1.3583990335464478
2019-09-11,9.300000190734863,18.200000762939453,3.3399999141693115,1.337677001953125
2019-09-12,9.3100004196167,18.350000381469727,3.319999933242798,1.331691026687622
2019-09-13,9.380000114440918,18.399999618530273,3.3499999046325684,1.326164960861206
2019-09-16,9.640000343322754,18.5,3.3299999237060547,1.3123509883880615
2019-09-17,9.6850004196167,18.799999237060547,3.319999933242798,1.2856440544128418
2019-09-18,9.979999542236328,19.350000381469727,3.3299999237060547,1.3082070350646973
2019-09-19,10.039999961853027,19.149999618530273,3.3299999237060547,1.3160350322723389
2019-09-20,9.864999771118164,19.100000381469727,3.3299999237060547,1.30452299118042
2019-09-23,9.680000305175781,19.100000381469727,3.3499999046325684,1.231768012046814
2019-09-24,9.545000076293945,19.350000381469727,3.319999933242798,1.2331500053405762
2019-09-25,9.479999542236328,19.299999237060547,3.3299999237060547,1.2087440490722656
2019-09-26,9.449999809265137,19.299999237060547,3.369999885559082,1.2110470533370972
2019-09-27,9.475000381469727,19.399999618530273,3.309999942779541,1.2156519889831543
2019-09-30,9.28499984741211,19.350000381469727,3.359999895095825,1.2340710163116455
2019-10-01,9.484999656677246,18.899999618530273,3.319999933242798,1.2515690326690674
